본부,사업소,충전소명,충전기ID,충전기용량,충전기명,충전소구분,충전방식
남서울,남서울직할,남서울직할(영등포)지사,1719,7,완속09,업무용,BC타입5핀(완속)
남서울,남서울직할,남서울직할(영등포)지사,530,7,완속01,업무용,BC타입5핀(완속)
남서울,남서울직할,남서울직할(영등포)지사,531,7,완속02,업무용,BC타입5핀(완속)
남서울,남서울직할,보라매벚꽃마을아파트,6226,7,완속01,아파트용,BC타입5핀(완속)
남서울,남서울직할,롯데캐슬엠파이어,6434,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
남서울,남서울직할,롯데캐슬엠파이어,6435,7,완속01,아파트용,BC타입5핀(완속)
남서울,남서울직할,롯데캐슬엠파이어,6436,7,완속02,아파트용,BC타입5핀(완속)
남서울,남서울직할,신길뉴타운한화꿈에그린,7016,7,완속01,아파트용,BC타입5핀(완속)
남서울,남서울직할,신길뉴타운한화꿈에그린,7017,7,완속02,아파트용,BC타입5핀(완속)
남서울,남서울직할,문래자이아파트,7193,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
남서울,남서울직할,문래자이아파트,7194,7,완속01,아파트용,BC타입5핀(완속)
남서울,남서울직할,문래자이아파트,7195,7,완속02,아파트용,BC타입5핀(완속)
남서울,남서울직할,양평한신아파트,7918,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
남서울,남서울직할,양평한신아파트,7919,7,완속01,아파트용,C타입5핀(완속)
남서울,남서울직할,대림어린이공원 공영주차장,8448,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
남서울,남서울직할,대림운동장 공영주차장,8449,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
남서울,남서울직할,문래건영아파트,8921,7,완속01,아파트용,BC타입5핀(완속)
남서울,남서울직할,문래건영아파트,8922,7,완속02,아파트용,BC타입5핀(완속)
남서울,남서울직할,문래건영아파트,8923,7,완속03,아파트용,BC타입5핀(완속)
남서울,남서울직할,바다마을아파트,10057,7,완속01,아파트용,BC타입5핀(완속)
남서울,남서울직할,바다마을아파트,10058,7,완속02,아파트용,BC타입5핀(완속)
남서울,남서울직할,바다마을아파트,10059,7,완속03,아파트용,BC타입5핀(완속)
남서울,남서울직할,바다마을아파트,10060,7,완속04,아파트용,BC타입5핀(완속)
남서울,남서울직할,문래힐스테이트,10068,7,완속01,아파트용,BC타입5핀(완속)
남서울,남서울직할,문래힐스테이트,10069,7,완속02,아파트용,BC타입5핀(완속)
남서울,남서울직할,문래힐스테이트,10070,7,완속03,아파트용,BC타입5핀(완속)
남서울,남서울직할,문래힐스테이트,10071,7,완속04,아파트용,BC타입5핀(완속)
남서울,남서울직할,문래힐스테이트,10072,7,완속05,아파트용,BC타입5핀(완속)
남서울,남서울직할,문래힐스테이트,10073,7,완속06,아파트용,BC타입5핀(완속)
남서울,남서울직할,문래힐스테이트,10074,7,완속07,아파트용,BC타입5핀(완속)
남서울,남서울직할,문래힐스테이트,10075,7,완속08,아파트용,BC타입5핀(완속)
남서울,남서울직할,당산근린지하공영주차장,10872,50,급속01,공용,DC콤보(급속)
남서울,남서울직할,당산근린지하공영주차장,10873,50,급속02,공용,DC콤보(급속)
남서울,남서울직할,서울영등포우체국,11745,50,급속01,공용,DC콤보(급속)
남서울,남서울직할,서울영등포우체국,11746,50,급속02,공용,DC콤보(급속)
남서울,남서울직할,"여의도KBS (본관,신관)",11821,100,급속01,공용,DC콤보(급속)
남서울,남서울직할,"여의도KBS (본관,신관)",11822,50,급속02,공용,DC콤보(급속)
남서울,남서울직할,"여의도KBS (본관,신관)",11823,100,급속03,공용,DC콤보(급속)
남서울,남서울직할,"여의도KBS (본관,신관)",11824,50,급속04,공용,DC콤보(급속)
남서울,남서울직할,영등포구민회관,11869,50,급속01,공용,DC콤보(급속)
남서울,남서울직할,영등포구민회관,11870,50,급속02,공용,DC콤보(급속)
남서울,남서울직할,영등포레미안 아파트,1755,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
남서울,남서울직할,영등포레미안 아파트,1756,7,완속01,아파트용,BC타입5핀(완속)
남서울,남서울직할,영등포레미안 아파트,1757,7,완속02,아파트용,BC타입5핀(완속)
남서울,남서울직할,영등포레미안 아파트,1758,7,완속03,아파트용,BC타입5핀(완속)
남서울,남서울직할,영등포구청 환승공영주차장,12114,50,급속01,공용,DC콤보(급속)
남서울,남서울직할,당산대우 아파트,2315,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
남서울,남서울직할,당산대우 아파트,2316,7,완속01,아파트용,BC타입5핀(완속)
남서울,남서울직할,당산대우 아파트,2317,7,완속02,아파트용,BC타입5핀(완속)
남서울,남서울직할,대림동현대3차 아파트,2318,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
남서울,남서울직할,대림동현대3차 아파트,2319,7,완속01,아파트용,BC타입5핀(완속)
남서울,남서울직할,대림동현대3차 아파트,2320,7,완속02,아파트용,BC타입5핀(완속)
남서울,남서울직할,대림동현대3차 아파트,2321,7,완속03,아파트용,BC타입5핀(완속)
남서울,남서울직할,대림동현대3차 아파트,2322,7,완속04,아파트용,BC타입5핀(완속)
남서울,남서울직할,신길삼성래미안,2325,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
남서울,남서울직할,신길삼성래미안,2326,7,완속01,아파트용,BC타입5핀(완속)
남서울,남서울직할,신길삼성래미안,2327,7,완속02,아파트용,BC타입5핀(완속)
남서울,남서울직할,문래금호어울림 아파트,2887,7,완속01,아파트용,BC타입5핀(완속)
남서울,남서울직할,영등포아트자이 아파트,2890,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
남서울,남서울직할,영등포아트자이 아파트,2891,7,완속01,아파트용,BC타입5핀(완속)
남서울,남서울직할,영등포아트자이 아파트,2892,7,완속02,아파트용,BC타입5핀(완속)
남서울,남서울직할,영등포아트자이 아파트,2893,7,완속03,아파트용,BC타입5핀(완속)
남서울,동서울전력,동서울 전력지사,9768,7,완속01,업무용,BC타입5핀(완속)
남서울,서초,서초지사,106,7,완속05,업무용,BC타입5핀(완속)
남서울,서초,서초지사,107,7,완속02,업무용,BC타입5핀(완속)
남서울,서초,서초지사,108,50,급속01,업무용,DC차데모(급속)
남서울,서초,서초지사,10856,7,완속01,업무용,B타입5핀(완속)
남서울,서초,서초지사,10865,7,완속04,업무용,B타입5핀(완속)
남서울,서초,서초지사,109,7,완속06,업무용,BC타입5핀(완속)
남서울,서초,서초지사,12053,50,급속05,업무용,DC콤보(급속)
남서울,서초,서초지사,12054,50,급속06,업무용,DC콤보(급속)
남서울,서초,서초지사,12055,50,급속07,업무용,DC콤보(급속)
남서울,서초,서초지사,12056,50,급속08,업무용,DC콤보(급속)
남서울,서초,서초지사,1246,7,완속01,업무용,C타입5핀(완속)
남서울,서초,서초지사,1247,7,완속04,업무용,C타입5핀(완속)
남서울,서초,서초지사,143,50,급속01,업무용,DC차데모(급속)
남서울,서초,서초지사,311,7,완속07,업무용,BC타입5핀(완속)
남서울,서초,서초지사,312,7,완속03,업무용,BC타입5핀(완속)
남서울,서초,서초지사,345,50,급속02,업무용,DC차데모+DC콤보+AC3상(급속)
남서울,서초,서초지사,538,50,급속01,업무용,DC차데모+DC콤보+AC3상(급속)
남서울,서초,반포리체 아파트,3843,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
남서울,서초,반포리체 아파트,3844,7,완속01,아파트용,BC타입5핀(완속)
남서울,서초,반포리체 아파트,3845,7,완속02,아파트용,BC타입5핀(완속)
남서울,서초,반포리체 아파트,3846,7,완속03,아파트용,BC타입5핀(완속)
남서울,서초,반포리체 아파트,3847,7,완속04,아파트용,BC타입5핀(완속)
남서울,서초,아크로리버파크,3848,7,완속01,아파트용,BC타입5핀(완속)
남서울,서초,아크로리버파크,3849,7,완속02,아파트용,BC타입5핀(완속)
남서울,서초,남서울농협 하나로마트 우면점,5894,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
남서울,서초,반포미도아파트,6449,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
남서울,서초,방배1차 e편한세상,6450,7,완속01,아파트용,BC타입5핀(완속)
남서울,서초,방배1차 e편한세상,6451,7,완속02,아파트용,BC타입5핀(완속)
남서울,서초,서울시립어린이병원,6761,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
남서울,서초,리첸시아방배,7050,7,완속01,아파트용,BC타입5핀(완속)
남서울,서초,리첸시아방배,7051,7,완속02,아파트용,BC타입5핀(완속)
남서울,서초,서초더샵포레,7168,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
남서울,서초,서초더샵포레,7169,7,완속04,아파트용,BC타입5핀(완속)
남서울,서초,서초더샵포레,7170,7,완속03,아파트용,BC타입5핀(완속)
남서울,서초,서초더샵포레,7171,7,완속02,아파트용,BC타입5핀(완속)
남서울,서초,서초더샵포레,7172,7,완속01,아파트용,BC타입5핀(완속)
남서울,서초,현대ESA아파트,7821,7,완속01,아파트용,BC타입5핀(완속)
남서울,서초,방배롯데캐슬포레스트,7881,7,완속01,아파트용,BC타입5핀(완속)
남서울,서초,방배롯데캐슬포레스트,7882,7,완속02,아파트용,BC타입5핀(완속)
남서울,서초,현대멤피스(B),7908,7,완속01,아파트용,C타입5핀(완속)
남서울,서초,현대멤피스(B),7909,7,완속02,아파트용,C타입5핀(완속)
남서울,서초,현대멤피스(A),8003,7,완속01,아파트용,C타입5핀(완속)
남서울,서초,현대멤피스(A),8004,7,완속02,아파트용,C타입5핀(완속)
남서울,서초,서초동일하이빌,8214,7,완속01,아파트용,BC타입5핀(완속)
남서울,서초,LH서초4단지 아파트,8215,7,완속01,아파트용,BC타입5핀(완속)
남서울,서초,LH서초4단지 아파트,8216,7,완속02,아파트용,BC타입5핀(완속)
남서울,서초,서초2차e편한세상아파트,8301,7,완속01,아파트용,BC타입5핀(완속)
남서울,서초,서초2차e편한세상아파트,8302,7,완속02,아파트용,BC타입5핀(완속)
남서울,서초,서초2차e편한세상아파트,8303,7,완속03,아파트용,BC타입5핀(완속)
남서울,서초,삼창골든빌리지 입주자대표회의,8592,7,완속01,아파트용,BC타입5핀(완속)
남서울,서초,삼창골든빌리지 입주자대표회의,8593,7,완속02,아파트용,BC타입5핀(완속)
남서울,서초,예술의 전당,1178,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
남서울,서초,한국타이어 서초점,1179,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
남서울,서초,방배롯데캐슬아르떼,8914,7,완속01,아파트용,BC타입5핀(완속)
남서울,서초,방배롯데캐슬아르떼,8915,7,완속02,아파트용,BC타입5핀(완속)
남서울,서초,방배롯데캐슬아르떼,8916,7,완속03,아파트용,BC타입5핀(완속)
남서울,서초,방배롯데캐슬아르떼,8917,7,완속04,아파트용,BC타입5핀(완속)
남서울,서초,방배롯데캐슬아르떼,8918,7,완속05,아파트용,BC타입5핀(완속)
남서울,서초,방배롯데캐슬아르떼,8919,7,완속06,아파트용,BC타입5핀(완속)
남서울,서초,양재리본타워2단지아파트,9287,7,완속01,아파트용,BC타입5핀(완속)
남서울,서초,양재리본타워2단지아파트,9288,7,완속02,아파트용,BC타입5핀(완속)
남서울,서초,양재리본타워2단지아파트,9289,7,완속03,아파트용,BC타입5핀(완속)
남서울,서초,양재리본타워2단지아파트,9290,7,완속04,아파트용,BC타입5핀(완속)
남서울,서초,서초아크빌,9292,7,완속01,아파트용,BC타입5핀(완속)
남서울,서초,서초아크빌,9293,7,완속02,아파트용,BC타입5핀(완속)
남서울,서초,국립 중앙도서관,9543,50,급속01,공용,DC콤보(급속)
남서울,서초,국립 중앙도서관,9544,50,급속02,공용,DC콤보(급속)
남서울,서초,신세계 강남점,9756,50,급속01,공용,DC콤보(급속)
남서울,서초,신세계 강남점,9757,50,급속02,공용,DC콤보(급속)
남서울,서초,과천래미안센트럴스위트,10061,7,완속01,아파트용,BC타입5핀(완속)
남서울,서초,과천래미안센트럴스위트,10062,7,완속02,아파트용,BC타입5핀(완속)
남서울,서초,과천래미안센트럴스위트,10063,7,완속03,아파트용,BC타입5핀(완속)
남서울,서초,과천래미안센트럴스위트,10064,7,완속04,아파트용,BC타입5핀(완속)
남서울,서초,과천래미안센트럴스위트,10065,7,완속05,아파트용,BC타입5핀(완속)
남서울,서초,과천래미안센트럴스위트,10066,7,완속06,아파트용,BC타입5핀(완속)
남서울,서초,과천래미안센트럴스위트,10067,7,완속07,아파트용,BC타입5핀(완속)
남서울,서초,반포동방음언덕형 공영주차장,10079,50,급속01,공용,DC콤보(급속)
남서울,서초,구룡공원 공영주차장,10080,50,급속01,공용,DC콤보(급속)
남서울,서초,태남빌딩 주차장,10081,100,급속01,공용,DC콤보(급속)
남서울,서초,잠원동방음언덕형 공영주차장,10082,50,급속01,공용,DC콤보(급속)
남서울,서초,방배복개도로 제2지역 공영주차장,10867,50,급속01,공용,DC콤보(급속)
남서울,서초,대한무역투자진흥공사,10868,50,급속01,공용,DC콤보(급속)
남서울,서초,대한무역투자진흥공사,10869,50,급속02,공용,DC콤보(급속)
남서울,서초,동산마을 공영주차장,10875,50,급속01,공용,DC콤보(급속)
남서울,서초,서울대공원,11798,100,급속01,공용,DC콤보(급속)
남서울,서초,서울대공원,11811,100,급속02,공용,DC콤보(급속)
남서울,서초,서울대공원,11812,100,급속03,공용,DC콤보(급속)
남서울,서초,서울대공원,11813,100,급속04,공용,DC콤보(급속)
남서울,서초,서울대공원,11814,100,급속05,공용,DC콤보(급속)
남서울,서초,서울대공원,11815,100,급속06,공용,DC콤보(급속)
남서울,서초,서울대공원,11816,100,급속07,공용,DC콤보(급속)
남서울,서초,서울대공원,11817,100,급속08,공용,DC콤보(급속)
남서울,서초,과천시민회관,11795,100,급속01,공용,DC콤보(급속)
남서울,서초,과천시민회관,11802,50,급속02,공용,DC콤보(급속)
남서울,서초,과천시민회관,11803,100,급속03,공용,DC콤보(급속)
남서울,서초,과천시민회관,11804,100,급속04,공용,DC콤보(급속)
